PublishDate,Source,Type,Title,Summary,Link
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,Minimum Energy Efficiency Standards (MEES): What EPC B Means for UK Commercial Property by 2030,"The UK’s commercial property sector is facing a seismic shift in energy efficiency regulation. The government’s tightening of the Minimum Energy Efficiency Standards (MEES) means that by 2030, all non-domestic rented buildings must achieve an Energy Performance Certificate (EPC) rating of B or higher to remain legally lettable.",https://www.ejarn.com/article/detail/90596
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,Daikin Releases Its Integrated Report 2025 and Sustainability Report 2025,"The purpose of releasing its annual integrated report is to communicate Daikin’s strengths, management strategy, and initiatives to enhance corporate value over the medium to long term. Focusing primarily on the pages featuring the messages from top management and management strategy, the 2025 edition explains, from both financial and non-financial perspectives, how the company intends to systematically implement the key strategy themes outlined in its Fusion 25 strategic management plan, further strengthen its management foundation, and implement specific measures for its future growth within the challenging business environment.",https://www.ejarn.com/article/detail/90595
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,No suitable summary found.,https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,JARN,Industry News,"HPT: Multi-family home in Adorf, Germany","The Adorf im Vogtland housing association sought to reposition itself as an innovative and modern landlord. Furthermore, the building was in a dilapidated condition, with several apartments vacant. By participating in the research project on sustainable heating of multi-family buildings (LowEx in Existing Buildings), the aim was to implement innovative solutions for heat supply. The housing association received support from federal funding for the future project “Adorf Anders (different).” It is an apartment building with five apartments in a two-family house. It was built in 1963 using prefabricated components from the WBS series. Before the renovation, it was supplied with a central gas heating system without condensing technology, installed in 1993, with a heat consumption of 216 kWh/m² per year. There was no ventilation system. It was renovated in two stages:",https://www.ejarn.com/article/detail/90591
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,Daikin Releases Its Integrated Report 2025 and Sustainability Report 2025,"The purpose of releasing its annual integrated report is to communicate Daikin’s strengths, management strategy, and initiatives to enhance corporate value over the medium to long term. Focusing primarily on the pages featuring the messages from top management and management strategy, the 2025 edition explains, from both financial and non-financial perspectives, how the company intends to systematically implement the key strategy themes outlined in its Fusion 25 strategic management plan, further strengthen its management foundation, and implement specific measures for its future growth within the challenging business environment.",https://www.ejarn.com/article/detail/90595
2025-09-28,JARN,Industry News,"HPT: Multi-family home in Adorf, Germany","The Adorf im Vogtland housing association sought to reposition itself as an innovative and modern landlord. Furthermore, the building was in a dilapidated condition, with several apartments vacant. By participating in the research project on sustainable heating of multi-family buildings (LowEx in Existing Buildings), the aim was to implement innovative solutions for heat supply. The housing association received support from federal funding for the future project “Adorf Anders (different).” It is an apartment building with five apartments in a two-family house. It was built in 1963 using prefabricated components from the WBS series. Before the renovation, it was supplied with a central gas heating system without condensing technology, installed in 1993, with a heat consumption of 216 kWh/m² per year. There was no ventilation system. It was renovated in two stages:",https://www.ejarn.com/article/detail/90591
2025-09-28,JARN,Industry News,Minimum Energy Efficiency Standards (MEES): What EPC B Means for UK Commercial Property by 2030,"The UK’s commercial property sector is facing a seismic shift in energy efficiency regulation. The government’s tightening of the Minimum Energy Efficiency Standards (MEES) means that by 2030, all non-domestic rented buildings must achieve an Energy Performance Certificate (EPC) rating of B or higher to remain legally lettable.",https://www.ejarn.com/article/detail/90596
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,"HPT: Multi-family home in Adorf, Germany","The Adorf im Vogtland housing association sought to reposition itself as an innovative and modern landlord. Furthermore, the building was in a dilapidated condition, with several apartments vacant. By participating in the research project on sustainable heating of multi-family buildings (LowEx in Existing Buildings), the aim was to implement innovative solutions for heat supply. The housing association received support from federal funding for the future project “Adorf Anders (different).” It is an apartment building with five apartments in a two-family house. It was built in 1963 using prefabricated components from the WBS series. Before the renovation, it was supplied with a central gas heating system without condensing technology, installed in 1993, with a heat consumption of 216 kWh/m² per year. There was no ventilation system. It was renovated in two stages:",https://www.ejarn.com/article/detail/90591
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,RefIndustry,Industry News,Johnson Controls and Concordia University to Retrofit Campus Building for Net Zero,"Johnson Controls has partnered with Concordia University in Québec, Canada, to retrofit the 11-story Guy-De Maisonneuve Building as part of the university’s PLAN/NET ZERØ initiative. The project a",https://refindustry.com/news/market-news/johnson-controls-and-concordia-university-to-retrofit-campus-building-for-net-zero
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,Minimum Energy Efficiency Standards (MEES): What EPC B Means for UK Commercial Property by 2030,"The UK’s commercial property sector is facing a seismic shift in energy efficiency regulation. The government’s tightening of the Minimum Energy Efficiency Standards (MEES) means that by 2030, all non-domestic rented buildings must achieve an Energy Performance Certificate (EPC) rating of B or higher to remain legally lettable.",https://www.ejarn.com/article/detail/90596
2025-09-28,JARN,Industry News,Daikin Releases Its Integrated Report 2025 and Sustainability Report 2025,"The purpose of releasing its annual integrated report is to communicate Daikin’s strengths, management strategy, and initiatives to enhance corporate value over the medium to long term. Focusing primarily on the pages featuring the messages from top management and management strategy, the 2025 edition explains, from both financial and non-financial perspectives, how the company intends to systematically implement the key strategy themes outlined in its Fusion 25 strategic management plan, further strengthen its management foundation, and implement specific measures for its future growth within the challenging business environment.",https://www.ejarn.com/article/detail/90595
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,"HPT: Multi-family home in Adorf, Germany","The Adorf im Vogtland housing association sought to reposition itself as an innovative and modern landlord. Furthermore, the building was in a dilapidated condition, with several apartments vacant. By participating in the research project on sustainable heating of multi-family buildings (LowEx in Existing Buildings), the aim was to implement innovative solutions for heat supply. The housing association received support from federal funding for the future project “Adorf Anders (different).” It is an apartment building with five apartments in a two-family house. It was built in 1963 using prefabricated components from the WBS series. Before the renovation, it was supplied with a central gas heating system without condensing technology, installed in 1993, with a heat consumption of 216 kWh/m² per year. There was no ventilation system. It was renovated in two stages:",https://www.ejarn.com/article/detail/90591
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,Haier Thailand New AC Plant Began Operation,"On September 23rd, Haier Chonburi Air Conditioning Industrial Park in Thailand officially commenced operations. This base has set four ""bests"" in construction speed, production capacity, product range, and digitalization, making it a key part of Haier Smart Home's global manufacturing network.",https://www.ejarn.com/article/detail/90589
2025-09-28,RefIndustry,Industry News,Europe honours top heat pump projects at 2025 EHPA Awards,"Europe’s leading heat pump initiatives were recognised at the 2025 Heat Pump Awards, held on 23 September in Brussels during the annual Heat Pump Forum. Organised by the European Heat Pump Associati",https://refindustry.com/news/market-news/europe-honours-top-heat-pump-projects-at-2025-ehpa-awards
2025-09-28,JARN,Industry News,Minimum Energy Efficiency Standards (MEES): What EPC B Means for UK Commercial Property by 2030,"The UK’s commercial property sector is facing a seismic shift in energy efficiency regulation. The government’s tightening of the Minimum Energy Efficiency Standards (MEES) means that by 2030, all non-domestic rented buildings must achieve an Energy Performance Certificate (EPC) rating of B or higher to remain legally lettable.",https://www.ejarn.com/article/detail/90596
2025-09-28,JARN,Industry News,Minimum Energy Efficiency Standards (MEES): What EPC B Means for UK Commercial Property by 2030,"The UK’s commercial property sector is facing a seismic shift in energy efficiency regulation. The government’s tightening of the Minimum Energy Efficiency Standards (MEES) means that by 2030, all non-domestic rented buildings must achieve an Energy Performance Certificate (EPC) rating of B or higher to remain legally lettable.",https://www.ejarn.com/article/detail/90596
2025-09-28,JARN,Industry News,Haier: FPA Scoops Most Trusted Awards,"The awards are highly coveted by brands in New Zealand, and carry real weight with consumers who hold them in high regard when making purchasing decisions.",https://www.ejarn.com/article/detail/90598
2025-09-28,JARN,Industry News,Union Minister Shri Sonowal inaugurates India's First Maritime Simulation Centre at AMET University,"Chennai: Union Minister of Ports, Shipping & Waterways, Shri Sarbananda Sonowal, today inaugurated India's first-of-its-kind Maritime Simulation Centre at AMET Knowledge Park, Maersk’s Centre of Excellence, Thenpattinam near Chennai. Also present at the inauguration ceremony was Shri Shyam Jagannathan, IAS, Director General of Shipping, Mr Peter Winther-Schmidt, Head of Trade and Innovation, Consulate General of Denmark, Bangalore, senior delegates from A.P. Moller – Maersk, and hundreds of budding seafarers.",https://www.ejarn.com/article/detail/90588
2025-09-28,JARN,Industry News,Carrier Unveils AI-Powered Abound Platform Upgrade for Smarter Building Management,"KENNESAW, Ga., Sept 25, 2025 — Carrier today introduced a major upgrade to its award-winning Abound Insights platform, delivering advanced AI-powered capabilities that empower building operators to efficiently manage operations, optimize resources, and simplify maintenance across their portfolios. Carrier Abound is part of Carrier Global Corporation (NYSE: CARR), global leader in intelligent climate and energy solutions.",https://www.ejarn.com/article/detail/90597
2025-09-28,JARN,Industry News,HPT: Sthlmflex – Creating and testing a flexibility market in Stockholm,"Sthlmflex is an ongoing R&D project that has created and tests a flexibility market in Greater Stockholm. The project aims to release electrical power to the strained capacity situation for electricity supply in the area. Sthlmflex is the only flexibility market in Sweden that, in addition to increased coordination between DSO and TSO, also tests increased coordination and cooperation between DSOs.",https://www.ejarn.com/article/detail/90590
2025-09-28,JARN,Industry News,"HPT: Multi-family home in Adorf, Germany","The Adorf im Vogtland housing association sought to reposition itself as an innovative and modern landlord. Furthermore, the building was in a dilapidated condition, with several apartments vacant. By participating in the research project on sustainable heating of multi-family buildings (LowEx in Existing Buildings), the aim was to implement innovative solutions for heat supply. The housing association received support from federal funding for the future project “Adorf Anders (different).” It is an apartment building with five apartments in a two-family house. It was built in 1963 using prefabricated components from the WBS series. Before the renovation, it was supplied with a central gas heating system without condensing technology, installed in 1993, with a heat consumption of 216 kWh/m² per year. There was no ventilation system. It was renovated in two stages:",https://www.ejarn.com/article/detail/90591
2025-09-28,JARN,Industry News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.ejarn.com/article/detail/90593
2025-09-28,JARN,Industry News,REHVA co-signs EVIA's IAQ Manifesto: For Indoor Air quality to become a basic human right!,"REHVA President, Livio Mazzarella, met with all the partners in New York to co-sign EVIA's representation of the European ventilation industry at this high-level dialogue.",https://www.ejarn.com/article/detail/90594
2025-09-28,JARN,Industry News,Daikin Releases Its Integrated Report 2025 and Sustainability Report 2025,"The purpose of releasing its annual integrated report is to communicate Daikin’s strengths, management strategy, and initiatives to enhance corporate value over the medium to long term. Focusing primarily on the pages featuring the messages from top management and management strategy, the 2025 edition explains, from both financial and non-financial perspectives, how the company intends to systematically implement the key strategy themes outlined in its Fusion 25 strategic management plan, further strengthen its management foundation, and implement specific measures for its future growth within the challenging business environment.",https://www.ejarn.com/article/detail/90595
